x_0,y_0,z_0,tradewhen_0
0,-1.263657354,0,0.770581489
0,1.513132218,0,0.770581489
0,0.927794519,0,0.770581489
0,-1.061694156,0,0.770581489
0,-0.63474074,0,0.770581489
0,0.309226156,0,0.770581489
0,,0,0.770581489
0,,0,0.770581489
0,,0,0.770581489
0,-0.924406646,0,0.770581489
0,1.018556662,0,0.770581489
0,0.608231896,0,0.770581489
1,,0,0.770581489
0,,0,0.770581489
0,2.75031498,0,0.770581489
0,,0,0.770581489
0,0.47265696,0,0.770581489
0,-1.309375703,0,0.770581489
1,,0,0.770581489
0,-0.276382553,0,0.770581489
0,-0.442726799,0,0.770581489
0,0.22235624,0,0.770581489
0,-0.334789937,0,0.770581489
0,0.625145467,0,0.770581489
1,1.230627039,0,1.230627039
0,,0,1.230627039
0,-0.53552032,0,1.230627039
0,0.547534922,0,1.230627039
0,,0,1.230627039
0,0.448529334,0,1.230627039
0,0.407350931,0,1.230627039
0,-0.264753007,0,1.230627039
0,0.854733047,1,0
0,1.340826426,0,0
0,-1.478731935,0,0
0,0.649467493,0,0
0,0.611963572,0,0
0,-0.214796248,0,0
0,0.986911617,0,0
0,-0.279575795,0,0
0,0.555613631,0,0
0,-0.271516577,0,0
0,,0,0
0,1.339770655,0,0
0,-1.422302158,0,0
0,0.387071823,0,0
0,1.174542139,0,0
0,-0.300967275,0,0
0,0.310557013,0,0
0,0.371626866,0,0
0,1.209702103,0,0
0,,0,0
0,0.915439091,0,0
0,,0,0
0,0.193993546,0,0
1,-0.08790818,0,-0.08790818
0,0.1724624,1,0
0,0.674782456,0,0
0,,0,0
0,-1.537115868,0,0
0,0.286052526,1,0
0,0.329520861,0,0
1,-2.162516877,0,-2.162516877
0,,0,-2.162516877
0,-0.143536324,0,-2.162516877
0,0.880134872,0,-2.162516877
0,,0,-2.162516877
0,0.67276781,0,-2.162516877
0,1.155355626,0,-2.162516877
0,-2.170404564,0,-2.162516877
0,-1.493863305,0,-2.162516877
0,1.207449354,0,-2.162516877
0,-0.226664788,0,-2.162516877
0,-0.151735376,1,0
0,,0,0
0,1.838274071,0,0
0,-0.614583744,0,0
0,1.064028981,0,0
0,0.052717408,0,0
0,0.416359883,0,0
0,-1.234104822,0,0
0,0.560876511,0,0
0,0.107464285,0,0
0,0.275703628,0,0
0,0.765344908,0,0
0,0.880605821,0,0
0,,0,0
0,,0,0
0,-1.296900264,0,0
0,-0.558013959,1,0
0,1.388738949,0,0
0,1.179079093,0,0
0,0.817851234,0,0
0,0.64871647,0,0
0,,0,0
0,,0,0
0,-0.521750569,0,0
0,-0.586629687,0,0
0,-0.808101708,0,0
1,-0.242413885,0,-0.242413885
0,-0.638811447,0,-0.242413885
1,,0,-0.242413885
0,0.206439814,0,-0.242413885
1,0.95627546,0,0.95627546
0,-1.291583276,0,0.95627546
0,,0,0.95627546
0,1.328984264,0,0.95627546
0,,0,0.95627546
0,,0,0.95627546
0,1.395925537,0,0.95627546
0,0.53902137,0,0.95627546
1,1.589652537,0,1.589652537
0,-0.639667334,0,1.589652537
0,,0,1.589652537
0,,0,1.589652537
0,0.734867357,0,1.589652537
0,0.657214434,0,1.589652537
0,0.360340659,0,1.589652537
0,,0,1.589652537
0,,0,1.589652537
1,,0,1.589652537
0,-1.450731105,0,1.589652537
0,1.13769242,0,1.589652537
0,,0,1.589652537
0,0.117566355,0,1.589652537
0,,0,1.589652537
1,0.029359592,0,0.029359592
1,,0,0.029359592
0,0.677547751,0,0.029359592
0,1.034442886,0,0.029359592
0,-1.311615004,0,0.029359592
0,-0.510854388,0,0.029359592
0,-1.472210411,0,0.029359592
0,2.269851779,0,0.029359592
0,2.236268703,0,0.029359592
0,-0.513146305,0,0.029359592
1,,0,0.029359592
0,0.426317812,0,0.029359592
0,,0,0.029359592
0,-1.355889542,0,0.029359592
0,-0.545078897,0,0.029359592
0,1.57032026,0,0.029359592
0,,0,0.029359592
0,-1.729258688,1,0
0,-0.751625108,0,0
0,,0,0
0,1.184629483,0,0
0,-0.196883064,0,0
0,,0,0
0,1.875725425,0,0
0,,0,0
0,,0,0
0,-1.468982891,0,0
0,0.449293872,0,0
0,-1.462244225,0,0
0,-1.415957318,0,0
0,-0.532802866,0,0
0,-0.42336528,0,0
0,0.110439173,0,0
0,1.48555559,0,0
0,1.086117622,0,0
0,-1.403792866,0,0
0,,0,0
0,,0,0
0,0.983047227,0,0
0,,0,0
0,0.577188863,0,0
0,-0.748973539,0,0
0,1.016377107,0,0
1,0.529582911,0,0.529582911
0,-1.7146218,0,0.529582911
0,0.46983794,0,0.529582911
0,-0.868227342,0,0.529582911
0,-0.130058743,0,0.529582911
0,0.500444275,0,0.529582911
0,-1.055509308,0,0.529582911
0,-0.728770203,0,0.529582911
0,1.198333632,0,0.529582911
0,,0,0.529582911
0,0.990589517,0,0.529582911
0,-0.329315046,0,0.529582911
0,1.576005284,0,0.529582911
0,1.542813138,0,0.529582911
0,0.375662448,0,0.529582911
0,-1.075956258,0,0.529582911
0,-0.760463209,0,0.529582911
1,0.509763504,0,0.509763504
0,-0.13473791,0,0.509763504
0,-0.098613265,0,0.509763504
0,0.252104813,0,0.509763504
0,1.958554571,0,0.509763504
1,-1.490630396,0,-1.490630396
0,,0,-1.490630396
0,-0.796052729,0,-1.490630396
0,,0,-1.490630396
0,0.837267411,0,-1.490630396
0,0.265098519,0,-1.490630396
1,-0.229752416,0,-0.229752416
0,,0,-0.229752416
0,-0.323484618,0,-0.229752416
0,-0.917005911,0,-0.229752416
0,1.131382781,0,-0.229752416
0,,0,-0.229752416
0,,0,-0.229752416
0,-0.345633173,0,-0.229752416
1,-1.439845531,0,-1.439845531
0,1.458211453,0,-1.439845531
0,1.505334729,0,-1.439845531
0,-0.825960981,0,-1.439845531
0,0.052489834,1,0
0,0.338118754,0,0
0,0.93138366,0,0
0,-0.759388357,0,0
1,0.378116397,0,0.378116397
0,,0,0.378116397
0,0.478293179,0,0.378116397
1,,0,0.378116397
0,,0,0.378116397
0,0.080732949,0,0.378116397
0,0.27617916,0,0.378116397
0,-0.262577449,1,0
0,-0.252251802,0,0
0,,0,0
1,0.500350298,0,0.500350298
0,-1.766113337,0,0.500350298
0,-0.576309142,0,0.500350298
1,-1.908639652,0,-1.908639652
0,1.40623992,0,-1.908639652
0,-2.531574932,0,-1.908639652
0,0.590314845,0,-1.908639652
0,,0,-1.908639652
0,0.66418179,0,-1.908639652
0,-0.79508081,0,-1.908639652
0,0.198986038,0,-1.908639652
0,-0.552906684,0,-1.908639652
0,-2.948612217,0,-1.908639652
0,0.696591118,0,-1.908639652
0,0.639775643,0,-1.908639652
1,-1.556485878,0,-1.556485878
0,,0,-1.556485878
0,2.310679477,0,-1.556485878
0,-0.051004565,0,-1.556485878
0,1.784374849,1,0
0,,0,0
0,-0.386897923,0,0
0,-1.64749931,1,0
0,-0.496264422,0,0
0,1.022340311,0,0
0,,0,0
0,-0.416112763,0,0
0,1.850882233,0,0
0,0.047107893,0,0
0,1.460968337,0,0
0,0.359138263,0,0
0,0.349636042,0,0
0,0.934495701,0,0
0,,0,0
0,0.476588813,0,0
0,0.245192861,0,0
0,-1.270750769,0,0
0,0.385455578,0,0
0,0.497665935,0,0
0,0.184609532,0,0
0,,0,0
0,1.049162258,0,0
0,0.509609705,0,0
0,-1.74398662,0,0
0,0.439096365,1,0
0,0.350603298,0,0
0,0.541818434,0,0
0,0.171701559,0,0
0,-0.579196458,0,0
0,-0.878869907,0,0
0,1.2941677,0,0
0,1.006392471,0,0
0,1.875115996,0,0
0,0.050784075,0,0
0,-1.530304601,0,0
0,0.409790575,0,0
1,-1.38477567,0,-1.38477567
0,1.698234809,0,-1.38477567
0,0.26335348,0,-1.38477567
0,1.521188041,0,-1.38477567
0,,0,-1.38477567
0,0.51461091,0,-1.38477567
0,,0,-1.38477567
1,,0,-1.38477567
0,,0,-1.38477567
0,-1.665872806,1,0
0,-0.708416215,1,0
0,-1.232723853,0,0
0,-1.080181911,0,0
0,0.090995464,0,0
0,-0.662266197,0,0
0,,0,0
0,-0.54682497,0,0
0,0.715336974,0,0
0,-0.454953375,0,0
0,0.881550403,0,0
0,,0,0
0,0.593559767,1,0
0,-0.800344842,0,0
0,0.566510536,0,0
0,0.221093495,0,0
0,1.002909015,0,0
0,0.776951594,0,0
0,-0.349340273,0,0
0,0.516114592,0,0
0,-0.404769214,0,0
0,0.946168895,0,0
0,0.280341554,0,0
0,-1.077527652,0,0
0,2.188586633,0,0
0,,0,0
0,-0.032883922,0,0
1,1.419360679,0,1.419360679
0,1.516740337,0,1.419360679
0,1.272238221,0,1.419360679
1,,0,1.419360679
0,,0,1.419360679
0,0.186847826,0,1.419360679
0,,0,1.419360679
0,,0,1.419360679
0,-1.562407614,0,1.419360679
1,1.453589487,0,1.453589487
0,,0,1.453589487
0,2.294368285,0,1.453589487
0,-0.584367077,0,1.453589487
0,,0,1.453589487
0,-0.544261476,0,1.453589487
0,-0.701403555,0,1.453589487
0,,0,1.453589487
0,-1.051222888,0,1.453589487
0,,0,1.453589487
0,0.056876161,0,1.453589487
0,-2.071482921,0,1.453589487
0,-1.136757025,0,1.453589487
0,-0.068427918,0,1.453589487
0,0.721905712,1,0
0,-0.162689421,1,0
0,-0.507379162,0,0
0,0.268165924,0,0
0,0.153249447,0,0
0,-0.082067482,0,0
0,0.020228111,0,0
0,-0.221013067,0,0
0,,0,0
0,-1.666468594,0,0
0,0.674673376,0,0
0,0.229799845,0,0
0,,0,0
0,0.396520007,0,0
0,0.051343237,0,0
0,0.40869565,0,0
0,-2.247154372,0,0
0,,0,0
1,-0.660104659,0,-0.660104659
0,,0,-0.660104659
0,0.875254576,0,-0.660104659
1,0.671040188,0,0.671040188
0,,0,0.671040188
0,1.172144278,0,0.671040188
0,-0.44957794,0,0.671040188
0,0.326905653,0,0.671040188
0,-0.548626797,0,0.671040188
0,0.636716956,0,0.671040188
0,0.38242271,0,0.671040188
0,-0.218534555,0,0.671040188
0,,0,0.671040188
0,-0.913984328,0,0.671040188
0,-0.007295644,0,0.671040188
0,,0,0.671040188
1,,0,0.671040188
0,1.150897634,0,0.671040188
0,1.347562926,1,0
0,0.313647949,0,0
0,0.107907927,0,0
0,1.877884412,0,0
0,0.507999967,0,0
0,-0.563038014,0,0
0,-1.871282023,0,0
0,,0,0
0,,0,0
0,,1,0
0,-0.915056091,0,0
1,-0.534262292,0,-0.534262292
0,-0.015990658,0,-0.534262292
0,-0.469643031,0,-0.534262292
0,-1.658606571,0,-0.534262292
0,-1.435555866,0,-0.534262292
0,-0.229468826,0,-0.534262292
0,0.463856366,1,0
0,-1.147185194,0,0
0,-0.711675244,0,0
0,-1.903048461,0,0
0,0.118575329,0,0
1,-1.110222659,0,-1.110222659
0,,0,-1.110222659
0,0.338278513,0,-1.110222659
0,,0,-1.110222659
0,-0.287843978,0,-1.110222659
1,0.928051736,0,0.928051736
0,,0,0.928051736
0,-0.133929605,0,0.928051736
0,,0,0.928051736
0,,0,0.928051736
1,0.724024399,0,0.724024399
0,0.925663847,0,0.724024399
0,-0.095824955,0,0.724024399
0,0.444513742,0,0.724024399
0,-0.570151446,0,0.724024399
0,0.993021243,0,0.724024399
0,-1.273067908,0,0.724024399
0,,0,0.724024399
0,-1.259601688,0,0.724024399
0,-1.333995072,0,0.724024399
1,,0,0.724024399
0,-0.330739659,0,0.724024399
0,-1.0258238,0,0.724024399
0,1.062486296,0,0.724024399
0,-0.400717116,1,0
0,-0.377882478,0,0
1,0.525908399,0,0.525908399
0,-1.344658957,0,0.525908399
0,-0.029565784,0,0.525908399
0,-0.092558544,0,0.525908399
0,-0.972273723,0,0.525908399
1,-0.270210564,0,-0.270210564
0,-0.321555744,0,-0.270210564
0,,0,-0.270210564
1,-0.587904768,0,-0.587904768
0,0.845759397,0,-0.587904768
0,-1.286355781,0,-0.587904768
0,-1.277700603,0,-0.587904768
0,1.10152053,0,-0.587904768
0,,0,-0.587904768
0,1.47176537,0,-0.587904768
0,1.821228581,0,-0.587904768
0,0.518300685,0,-0.587904768
0,-0.790952139,0,-0.587904768
0,-0.32298163,0,-0.587904768
0,0.78295566,0,-0.587904768
0,,0,-0.587904768
0,,0,-0.587904768
1,-0.610834359,0,-0.610834359
0,-1.353011465,0,-0.610834359
1,-0.661821141,0,-0.661821141
0,-1.8032978,0,-0.661821141
0,-1.029833754,0,-0.661821141
0,-1.142618862,0,-0.661821141
0,0.233417774,1,0
0,0.128817867,0,0
0,-0.627638789,0,0
0,1.276500298,0,0
0,0.835435455,0,0
0,-0.25881062,0,0
0,0.704570972,0,0
0,-1.259821168,0,0
0,-0.171362851,0,0
0,1.52941709,0,0
0,,0,0
0,-0.655216646,0,0
0,-0.409040365,0,0
0,,0,0
0,0.138871871,0,0
0,,0,0
0,-0.096987189,0,0
0,-0.655227142,0,0
0,,0,0
0,-0.334437315,0,0
0,1.148073998,0,0
0,1.066278144,0,0
0,-0.323804679,0,0
0,,0,0
0,,0,0
0,-0.01223828,0,0
0,1.769435219,0,0
1,0.825632974,0,0.825632974
0,,0,0.825632974
0,0.268991674,0,0.825632974
0,,0,0.825632974
0,-0.627825862,0,0.825632974
0,-0.451736004,0,0.825632974
0,1.383575286,0,0.825632974
0,,0,0.825632974
0,0.162948609,0,0.825632974
1,-1.889544933,1,0
0,0.768132369,0,0
1,0.234917435,0,0.234917435
0,0.495946701,0,0.234917435
0,0.287901013,0,0.234917435
0,1.344436533,0,0.234917435
0,0.766556173,0,0.234917435
0,-0.634852805,0,0.234917435
0,1.127782934,0,0.234917435
0,-0.447037237,0,0.234917435
0,,0,0.234917435
0,0.540348362,0,0.234917435
0,-0.126762066,0,0.234917435
0,-0.938346565,0,0.234917435
1,-0.173175887,0,-0.173175887
0,-1.389086194,0,-0.173175887
0,-1.126164514,0,-0.173175887
0,0.447894853,0,-0.173175887
0,-0.398374571,0,-0.173175887
0,-1.675291489,0,-0.173175887
0,-1.433536687,0,-0.173175887
0,0.352048449,0,-0.173175887
0,-1.050085484,0,-0.173175887
0,,0,-0.173175887
0,0.157658628,0,-0.173175887
1,,0,-0.173175887
0,,0,-0.173175887
0,0.645530314,0,-0.173175887
0,0.383987053,0,-0.173175887
0,-2.077827599,0,-0.173175887
0,1.885753172,0,-0.173175887
0,-0.755134152,0,-0.173175887
0,-1.104692887,0,-0.173175887
0,0.045261703,0,-0.173175887
0,0.073629701,0,-0.173175887
0,2.651014794,0,-0.173175887
0,-0.674997107,0,-0.173175887
0,,0,-0.173175887
0,0.819273577,0,-0.173175887
0,2.454069364,0,-0.173175887
0,-0.397595075,0,-0.173175887
0,0.928365239,0,-0.173175887
0,1.981499335,0,-0.173175887
0,,0,-0.173175887
0,-3.280864251,0,-0.173175887
0,-0.969215386,0,-0.173175887
0,,0,-0.173175887
0,-0.850683626,0,-0.173175887
0,0.488400634,0,-0.173175887
0,,0,-0.173175887
0,-1.533807488,0,-0.173175887
0,-0.740187807,0,-0.173175887
0,1.147707655,0,-0.173175887
0,0.912138637,0,-0.173175887
0,0.408907525,0,-0.173175887
0,,0,-0.173175887
0,-0.514228,0,-0.173175887
0,-0.018119138,0,-0.173175887
0,0.196504632,0,-0.173175887
1,0.938291745,0,0.938291745
0,1.395879737,0,0.938291745
0,0.36814437,0,0.938291745
0,-2.507892932,0,0.938291745
1,0.506732412,0,0.506732412
0,0.067506106,0,0.506732412
0,0.872725577,0,0.506732412
1,0.779047076,0,0.779047076
0,-0.996858635,0,0.779047076
0,-0.846886188,0,0.779047076
0,1.362012844,0,0.779047076
0,-0.105311321,0,0.779047076
0,,0,0.779047076
0,,0,0.779047076
0,1.134742152,0,0.779047076
0,-0.887947501,0,0.779047076
0,-0.042548875,0,0.779047076
0,-0.247110124,0,0.779047076
1,0.682316691,0,0.682316691
0,1.788880692,0,0.682316691
0,-0.219235747,0,0.682316691
0,-1.582610594,0,0.682316691
0,-0.879922349,0,0.682316691
1,-0.229644323,0,-0.229644323
0,1.08728243,0,-0.229644323
0,-1.050610839,0,-0.229644323
0,-0.330231872,0,-0.229644323
0,1.179293988,0,-0.229644323
0,,0,-0.229644323
0,-0.353344481,0,-0.229644323
1,-0.289084353,0,-0.289084353
1,0.812559921,0,0.812559921
0,-0.949992928,0,0.812559921
0,-1.558295054,0,0.812559921
0,,0,0.812559921
0,-0.440391541,0,0.812559921
0,0.151665705,0,0.812559921
1,0.069456996,0,0.069456996
0,,0,0.069456996
0,-0.744883728,0,0.069456996
0,-0.626858687,0,0.069456996
0,0.978848975,0,0.069456996
1,0.175344745,0,0.175344745
0,,0,0.175344745
0,-0.524188526,1,0
0,0.266620758,0,0
0,,0,0
1,-1.04442766,0,-1.04442766
0,,0,-1.04442766
0,2.06569299,0,-1.04442766
0,-0.144179688,0,-1.04442766
0,1.195952279,0,-1.04442766
0,,0,-1.04442766
0,1.369427494,0,-1.04442766
0,0.167399948,0,-1.04442766
0,0.29437349,0,-1.04442766
0,0.016481639,0,-1.04442766
0,0.747594267,0,-1.04442766
0,0.990684703,0,-1.04442766
0,-0.158882716,0,-1.04442766
0,0.195635048,0,-1.04442766
1,0.773467786,0,0.773467786
0,1.907748459,0,0.773467786
1,0.726943854,0,0.726943854
0,-0.605786523,0,0.726943854
0,1.744337518,0,0.726943854
0,,0,0.726943854
0,0.277869283,0,0.726943854
0,1.158624394,0,0.726943854
0,,0,0.726943854
0,,0,0.726943854
0,0.098174379,0,0.726943854
0,0.216653786,0,0.726943854
1,-1.83920547,0,-1.83920547
0,-0.350667814,0,-1.83920547
0,,0,-1.83920547
1,0.632920804,0,0.632920804
0,-0.160408616,0,0.632920804
0,0.153827676,1,0
0,-0.081044606,1,0
0,0.190206724,0,0
0,0.53916112,0,0
0,0.69986656,0,0
0,-0.608248327,0,0
0,-0.011246561,0,0
0,0.419766882,0,0
0,-0.261473084,0,0
0,,0,0
0,-0.600619415,0,0
0,0.867771079,0,0
0,,0,0
0,0.350774571,0,0
0,0.851281809,0,0
0,-0.414935837,0,0
0,0.9914193,0,0
0,-0.426920014,0,0
0,0.469258703,0,0
0,-1.563146523,0,0
0,2.07629518,0,0
0,-0.288411622,0,0
0,,0,0
0,1.058227353,0,0
0,1.195692393,0,0
0,-0.430616607,0,0
0,0.575711227,0,0
0,1.138753993,0,0
0,0.383851404,0,0
0,-1.027283714,0,0
0,1.094416712,1,0
0,0.72227606,0,0
0,-0.657715186,0,0
0,1.227678906,0,0
0,1.789578162,0,0
0,-0.317378378,0,0
0,-0.855557156,0,0
1,-0.981816982,1,0
0,-2.726064556,0,0
0,-0.047367097,0,0
0,-1.841071864,0,0
0,0.018554274,0,0
0,-1.20193593,0,0
0,-2.0701462,0,0
0,2.066340677,0,0
1,1.060548009,0,1.060548009
0,1.307907219,0,1.060548009
0,1.571234099,0,1.060548009
0,0.612630164,0,1.060548009
0,-0.235206946,0,1.060548009
0,0.551478668,0,1.060548009
0,-1.188411441,0,1.060548009
1,,0,1.060548009
0,1.961904378,0,1.060548009
0,,0,1.060548009
0,-0.364136889,0,1.060548009
0,0.769603507,0,1.060548009
0,,0,1.060548009
0,1.54566775,0,1.060548009
0,1.361657575,0,1.060548009
0,0.493959958,1,0
0,1.506651519,0,0
0,-0.469510049,0,0
0,-0.629552696,0,0
0,-0.886222702,0,0
0,0.605571249,0,0
0,-0.750833319,0,0
0,,0,0
0,,0,0
0,0.119015599,0,0
0,1.080522722,0,0
0,0.819802647,0,0
0,-0.390251712,0,0
0,,0,0
0,1.632444578,0,0
0,,0,0
0,-0.768258252,1,0
0,-0.876155101,0,0
0,-1.391179586,0,0
0,1.548262564,0,0
0,0.522938518,0,0
0,1.3361893,0,0
1,,0,0
0,0.707506452,1,0
0,1.075751478,1,0
0,2.704301327,0,0
0,0.762585854,0,0
0,1.116081271,0,0
0,-0.763305888,1,0
1,0.864850587,0,0.864850587
0,-0.365324556,0,0.864850587
0,-0.325246499,0,0.864850587
1,,0,0.864850587
0,,0,0.864850587
0,,0,0.864850587
0,-1.965928732,1,0
0,0.398187535,0,0
0,-0.27258658,0,0
0,0.018431821,0,0
0,0.399578678,0,0
0,1.101822581,0,0
0,0.447323475,0,0
0,-0.18564114,0,0
0,1.708958064,0,0
0,,0,0
0,-1.10417657,0,0
0,0.670506585,0,0
0,0.730028053,0,0
0,-0.229442626,0,0
1,0.70160872,0,0.70160872
0,2.11442861,0,0.70160872
0,0.763924602,0,0.70160872
0,-0.137762443,0,0.70160872
1,,0,0.70160872
0,1.713072589,0,0.70160872
0,-1.019373762,0,0.70160872
0,,0,0.70160872
0,,0,0.70160872
0,0.393681679,0,0.70160872
0,1.458007123,0,0.70160872
0,-1.029709687,0,0.70160872
0,1.588682673,0,0.70160872
0,,0,0.70160872
0,0.059587225,0,0.70160872
0,,0,0.70160872
0,,0,0.70160872
0,0.896341996,0,0.70160872
0,,0,0.70160872
0,1.060177903,0,0.70160872
0,-1.970326886,0,0.70160872
0,,0,0.70160872
0,1.073049366,0,0.70160872
0,0.825635075,0,0.70160872
1,0.386056301,1,0
0,-0.929376246,0,0
0,0.586781311,0,0
0,,0,0
0,0.49828452,0,0
0,-2.422407398,0,0
0,2.132104951,0,0
0,,0,0
0,,0,0
0,-0.624669566,0,0
1,-1.321742978,0,-1.321742978
0,,0,-1.321742978
0,0.402033606,0,-1.321742978
0,1.588701766,0,-1.321742978
0,-0.613895254,0,-1.321742978
0,0.432718158,0,-1.321742978
0,-0.656311511,0,-1.321742978
0,,0,-1.321742978
0,0.992947684,0,-1.321742978
0,1.055110901,1,0
1,-1.514391699,0,-1.514391699
0,0.868133147,0,-1.514391699
1,-1.636226048,0,-1.636226048
0,-0.457312665,0,-1.636226048
0,0.292614779,0,-1.636226048
1,-2.082850956,0,-2.082850956
0,0.114861946,0,-2.082850956
0,-1.393479414,0,-2.082850956
0,,0,-2.082850956
0,0.509561607,0,-2.082850956
0,0.08441483,0,-2.082850956
0,-0.224042625,0,-2.082850956
0,-2.772596068,0,-2.082850956
1,1.890509922,0,1.890509922
0,,1,0
0,0.167742966,0,0
0,1.185895523,0,0
0,0.252346778,0,0
0,,1,0
1,-0.269936463,0,-0.269936463
0,1.743348242,0,-0.269936463
1,-1.871148251,0,-1.871148251
0,2.093807868,0,-1.871148251
0,-0.027781311,0,-1.871148251
0,,0,-1.871148251
0,,0,-1.871148251
0,0.290570773,0,-1.871148251
0,-0.696986723,1,0
0,-0.38766922,0,0
0,2.04781923,0,0
0,,0,0
0,-1.075800698,0,0
1,0.359047365,0,0.359047365
0,-0.944145776,0,0.359047365
0,2.580895538,0,0.359047365
0,,0,0.359047365
0,-1.161916135,0,0.359047365
0,1.3151508,0,0.359047365
0,,0,0.359047365
1,,0,0.359047365
0,-0.197714795,0,0.359047365
0,,0,0.359047365
0,1.355976945,0,0.359047365
0,0.615016159,0,0.359047365
0,0.722594422,0,0.359047365
0,1.388810413,0,0.359047365
0,,0,0.359047365
0,,1,0
0,-0.435841432,0,0
1,-1.661432254,1,0
0,1.524077286,0,0
0,0.903992952,0,0
0,-1.209555321,0,0
0,0.285663558,0,0
0,-0.766061579,0,0
0,-0.102284544,0,0
0,0.767156395,0,0
0,0.087161988,0,0
0,,0,0
0,-0.606996089,0,0
0,0.804906196,0,0
0,-0.412523559,0,0
0,0.361316738,0,0
0,-0.712411916,0,0
0,1.473493369,0,0
1,,0,0
0,-2.203793129,0,0
0,-0.401478351,0,0
0,,0,0
1,-0.639472109,0,-0.639472109
0,-0.719926045,0,-0.639472109
0,-0.53793284,0,-0.639472109
0,0.114008841,0,-0.639472109
0,,0,-0.639472109
0,0.102413251,0,-0.639472109
0,,0,-0.639472109
0,0.291982225,0,-0.639472109
0,1.261299126,0,-0.639472109
0,-0.898826875,0,-0.639472109
0,-0.188751212,0,-0.639472109
1,,0,-0.639472109
0,,0,-0.639472109
0,-1.578465415,0,-0.639472109
0,0.077443212,0,-0.639472109
0,,0,-0.639472109
0,0.221135509,1,0
0,1.328779352,0,0
0,,0,0
0,0.40956146,1,0
0,-0.933494139,0,0
0,0.465533319,0,0
0,,0,0
0,0.926707233,0,0
0,0.722406196,0,0
0,0.453677351,0,0
0,-0.536335549,0,0
0,2.306624529,1,0
0,0.100014652,0,0
1,-0.433922137,0,-0.433922137
0,,0,-0.433922137
0,0.144715627,0,-0.433922137
0,0.679673999,0,-0.433922137
0,0.307118049,0,-0.433922137
0,0.623055931,0,-0.433922137
0,,0,-0.433922137
1,-0.021971085,0,-0.021971085
0,-0.530478196,0,-0.021971085
0,0.368682333,0,-0.021971085
0,,0,-0.021971085
0,-0.208850805,0,-0.021971085
0,,0,-0.021971085
0,,0,-0.021971085
0,,0,-0.021971085
0,-0.140943302,0,-0.021971085
0,-0.22548608,0,-0.021971085
0,0.843826789,0,-0.021971085
0,,0,-0.021971085
0,,0,-0.021971085
0,0.38562613,0,-0.021971085
0,0.697467693,0,-0.021971085
0,1.689108102,0,-0.021971085
0,-0.187967976,0,-0.021971085
0,-1.817616276,0,-0.021971085
0,-1.633536158,1,0
0,-0.637285789,0,0
0,-0.588564115,0,0
0,0.917970343,0,0
0,-0.199928531,0,0
0,-0.155116519,0,0
1,,0,0
1,,0,0
0,,0,0
0,,0,0
0,0.563365118,0,0
0,0.621978058,0,0
0,-1.015723315,0,0
0,,0,0
0,1.18935251,0,0
0,-1.491230062,0,0
0,-0.985471904,0,0
1,-1.197745611,0,-1.197745611
0,0.395280596,0,-1.197745611
1,0.526997169,0,0.526997169
0,,0,0.526997169
0,1.900735478,0,0.526997169
0,,0,0.526997169
0,-0.6109687,0,0.526997169
0,-1.019843724,0,0.526997169
0,1.742635431,0,0.526997169
0,-0.835529463,0,0.526997169
0,-0.433920847,0,0.526997169
0,1.008375472,0,0.526997169
0,1.619574874,0,0.526997169
0,0.863140206,0,0.526997169
0,-0.999723226,0,0.526997169
0,,0,0.526997169
0,-1.172054295,0,0.526997169
0,-2.567254892,0,0.526997169
1,,1,0
0,0.260165821,0,0
0,-0.375220794,0,0
0,0.740073806,0,0
0,0.874375825,0,0
0,0.336342584,0,0
0,0.944366456,0,0
0,-0.677723836,0,0
0,1.82370102,0,0
0,-0.571624337,0,0
0,,0,0
0,0.032324844,0,0
0,,0,0
0,-0.749162126,0,0
0,0.050404556,0,0
0,-1.164779154,0,0
0,,0,0
0,-0.814467086,0,0
0,-1.461724091,0,0
0,,0,0
0,-2.900884239,0,0
0,1.487851467,0,0
1,0.140201253,0,0.140201253
1,,0,0.140201253
0,-1.254915001,0,0.140201253
1,0.890784517,0,0.890784517
0,-2.103571037,0,0.890784517
0,,0,0.890784517
1,-0.759146463,1,0
0,0.791900969,0,0
0,,0,0
0,-0.469915835,0,0
0,-1.954066896,0,0
1,1.728672665,0,1.728672665
0,-0.383072746,0,1.728672665
0,0.692157748,0,1.728672665
0,-0.279472941,0,1.728672665
0,-0.235265566,1,0
0,,0,0
1,0.749094721,0,0.749094721
0,0.299190178,0,0.749094721
0,,0,0.749094721
0,0.434346113,0,0.749094721
0,-0.995935819,0,0.749094721
0,-0.546213243,0,0.749094721
0,-0.076681696,0,0.749094721
0,,0,0.749094721
0,,0,0.749094721
0,-1.263182443,0,0.749094721
0,-0.252886944,0,0.749094721
0,-1.921744412,0,0.749094721
0,-1.81482611,0,0.749094721
0,-0.010194218,0,0.749094721
0,1.50881965,0,0.749094721
0,-0.574247142,0,0.749094721
0,0.490620276,0,0.749094721
0,0.403050558,0,0.749094721
0,,0,0.749094721
0,-0.503440057,0,0.749094721
0,,0,0.749094721
0,0.623688506,0,0.749094721
0,-1.412791632,0,0.749094721
0,0.876042751,0,0.749094721
0,-0.516505654,0,0.749094721
1,0.031610268,0,0.031610268
0,,0,0.031610268
0,-1.349428324,0,0.031610268
0,0.328078639,0,0.031610268
0,-0.171221074,0,0.031610268
